"","SCC","EI.Sector","Short.Name","SCC.Level.One","SCC.Level.Two","SCC.Level.Three","SCC.Level.Four"
"1268","2230060113","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Trucks 1 thru 4 (LDDT) - Interstate: Rural Time 3","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Trucks 1 thru 4 (M6) (LDDT)","Interstate: Rural Time 3"
"1269","2230060114","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Trucks 1 thru 4 (LDDT) - Interstate: Rural Time 4","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Trucks 1 thru 4 (M6) (LDDT)","Interstate: Rural Time 4"
"1270","223006011B","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Trucks 1 thru 4 (LDDT) - Rural Interstate: Brake Wear","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Trucks 1 thru 4 (M6) (LDDT)","Rural Interstate: Brake Wear"
"1271","223006011T","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Trucks 1 thru 4 (LDDT) - Rural Interstate: Tire Wear","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Trucks 1 thru 4 (M6) (LDDT)","Rural Interstate: Tire Wear"
"1272","223006011X","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Trucks 1 thru 4 (LDDT) - Rural Interstate: Exhaust","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Trucks 1 thru 4 (M6) (LDDT)","Rural Interstate: Exhaust"
"1273","2230060130","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Trucks 1 thru 4 (LDDT) - Rural Other Principal Arterial: Total","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Trucks 1 thru 4 (M6) (LDDT)","Rural Other Principal Arterial: Total"
"1274","2230060131","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Trucks 1 thru 4 (LDDT) - Other Principal Arterial: Rural Time 1","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Trucks 1 thru 4 (M6) (LDDT)","Other Principal Arterial: Rural Time 1"
"1275","2230060132","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Trucks 1 thru 4 (LDDT) - Other Principal Arterial: Rural Time 2","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Trucks 1 thru 4 (M6) (LDDT)","Other Principal Arterial: Rural Time 2"
"1276","2230060133","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Trucks 1 thru 4 (LDDT) - Other Principal Arterial: Rural Time 3","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Trucks 1 thru 4 (M6) (LDDT)","Other Principal Arterial: Rural Time 3"
"1277","2230060134","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Trucks 1 thru 4 (LDDT) - Other Principal Arterial: Rural Time 4","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Trucks 1 thru 4 (M6) (LDDT)","Other Principal Arterial: Rural Time 4"
"1278","223006013B","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Trucks 1 thru 4 (LDDT) - Rural Other Principal Arterial: Brake Wear","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Trucks 1 thru 4 (M6) (LDDT)","Rural Other Principal Arterial: Brake Wear"
"1279","223006013T","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Trucks 1 thru 4 (LDDT) - Rural Other Principal Arterial: Tire Wear","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Trucks 1 thru 4 (M6) (LDDT)","Rural Other Principal Arterial: Tire Wear"
"1280","223006013X","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Trucks 1 thru 4 (LDDT) - Rural Other Principal Arterial: Exhaust","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Trucks 1 thru 4 (M6) (LDDT)","Rural Other Principal Arterial: Exhaust"
"1281","2230060150","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Trucks 1 thru 4 (LDDT) - Rural Minor Arterial: Total","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Trucks 1 thru 4 (M6) (LDDT)","Rural Minor Arterial: Total"
"1282","2230060151","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Trucks 1 thru 4 (LDDT) - Minor Arterial: Rural Time 1","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Trucks 1 thru 4 (M6) (LDDT)","Minor Arterial: Rural Time 1"
"1283","2230060152","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Trucks 1 thru 4 (LDDT) - Minor Arterial: Rural Time 2","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Trucks 1 thru 4 (M6) (LDDT)","Minor Arterial: Rural Time 2"
"1284","2230060153","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Trucks 1 thru 4 (LDDT) - Minor Arterial: Rural Time 3","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Trucks 1 thru 4 (M6) (LDDT)","Minor Arterial: Rural Time 3"
"1285","2230060154","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Trucks 1 thru 4 (LDDT) - Minor Arterial: Rural Time 4","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Trucks 1 thru 4 (M6) (LDDT)","Minor Arterial: Rural Time 4"
"1286","223006015B","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Trucks 1 thru 4 (LDDT) - Rural Minor Arterial: Brake Wear","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Trucks 1 thru 4 (M6) (LDDT)","Rural Minor Arterial: Brake Wear"
"1287","223006015T","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Trucks 1 thru 4 (LDDT) - Rural Minor Arterial: Tire Wear","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Trucks 1 thru 4 (M6) (LDDT)","Rural Minor Arterial: Tire Wear"
"1288","223006015X","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Trucks 1 thru 4 (LDDT) - Rural Minor Arterial: Exhaust","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Trucks 1 thru 4 (M6) (LDDT)","Rural Minor Arterial: Exhaust"
"1289","2230060170","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Trucks 1 thru 4 (LDDT) - Rural Major Collector: Total","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Trucks 1 thru 4 (M6) (LDDT)","Rural Major Collector: Total"
"1290","2230060171","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Trucks 1 thru 4 (LDDT) - Major Collector: Rural Time 1","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Trucks 1 thru 4 (M6) (LDDT)","Major Collector: Rural Time 1"
"1291","2230060172","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Trucks 1 thru 4 (LDDT) - Major Collector: Rural Time 2","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Trucks 1 thru 4 (M6) (LDDT)","Major Collector: Rural Time 2"
"1292","2230060173","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Trucks 1 thru 4 (LDDT) - Major Collector: Rural Time 3","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Trucks 1 thru 4 (M6) (LDDT)","Major Collector: Rural Time 3"
"1293","2230060174","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Trucks 1 thru 4 (LDDT) - Major Collector: Rural Time 4","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Trucks 1 thru 4 (M6) (LDDT)","Major Collector: Rural Time 4"
"1294","223006017B","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Trucks 1 thru 4 (LDDT) - Rural Major Collector: Brake Wear","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Trucks 1 thru 4 (M6) (LDDT)","Rural Major Collector: Brake Wear"
"1295","223006017T","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Trucks 1 thru 4 (LDDT) - Rural Major Collector: Tire Wear","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Trucks 1 thru 4 (M6) (LDDT)","Rural Major Collector: Tire Wear"
"1296","223006017X","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Trucks 1 thru 4 (LDDT) - Rural Major Collector: Exhaust","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Trucks 1 thru 4 (M6) (LDDT)","Rural Major Collector: Exhaust"
"1297","2230060190","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Trucks 1 thru 4 (LDDT) - Rural Minor Collector: Total","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Trucks 1 thru 4 (M6) (LDDT)","Rural Minor Collector: Total"
"1298","2230060191","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Trucks 1 thru 4 (LDDT) - Minor Collector: Rural Time 1","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Trucks 1 thru 4 (M6) (LDDT)","Minor Collector: Rural Time 1"
"1299","2230060192","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Trucks 1 thru 4 (LDDT) - Minor Collector: Rural Time 2","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Trucks 1 thru 4 (M6) (LDDT)","Minor Collector: Rural Time 2"
"1300","2230060193","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Trucks 1 thru 4 (LDDT) - Minor Collector: Rural Time 3","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Trucks 1 thru 4 (M6) (LDDT)","Minor Collector: Rural Time 3"
"1301","2230060194","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Trucks 1 thru 4 (LDDT) - Minor Collector: Rural Time 4","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Trucks 1 thru 4 (M6) (LDDT)","Minor Collector: Rural Time 4"
"1302","223006019B","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Trucks 1 thru 4 (LDDT) - Rural Minor Collector: Brake Wear","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Trucks 1 thru 4 (M6) (LDDT)","Rural Minor Collector: Brake Wear"
"1303","223006019T","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Trucks 1 thru 4 (LDDT) - Rural Minor Collector: Tire Wear","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Trucks 1 thru 4 (M6) (LDDT)","Rural Minor Collector: Tire Wear"
"1304","223006019X","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Trucks 1 thru 4 (LDDT) - Rural Minor Collector: Exhaust","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Trucks 1 thru 4 (M6) (LDDT)","Rural Minor Collector: Exhaust"
"1305","2230060210","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Trucks 1 thru 4 (LDDT) - Rural Local: Total","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Trucks 1 thru 4 (M6) (LDDT)","Rural Local: Total"
"1306","2230060211","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Trucks 1 thru 4 (LDDT) - Local: Rural Time 1","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Trucks 1 thru 4 (M6) (LDDT)","Local: Rural Time 1"
"1307","2230060212","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Trucks 1 thru 4 (LDDT) - Local: Rural Time 2","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Trucks 1 thru 4 (M6) (LDDT)","Local: Rural Time 2"
"1308","2230060213","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Trucks 1 thru 4 (LDDT) - Local: Rural Time 3","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Trucks 1 thru 4 (M6) (LDDT)","Local: Rural Time 3"
"1309","2230060214","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Trucks 1 thru 4 (LDDT) - Local: Rural Time 4","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Trucks 1 thru 4 (M6) (LDDT)","Local: Rural Time 4"
"1310","223006021B","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Trucks 1 thru 4 (LDDT) - Rural Local: Brake Wear","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Trucks 1 thru 4 (M6) (LDDT)","Rural Local: Brake Wear"
"1311","223006021T","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Trucks 1 thru 4 (LDDT) - Rural Local: Tire Wear","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Trucks 1 thru 4 (M6) (LDDT)","Rural Local: Tire Wear"
"1312","223006021X","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Trucks 1 thru 4 (LDDT) - Rural Local: Exhaust","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Trucks 1 thru 4 (M6) (LDDT)","Rural Local: Exhaust"
"1313","2230060230","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Trucks 1 thru 4 (LDDT) - Urban Interstate: Total","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Trucks 1 thru 4 (M6) (LDDT)","Urban Interstate: Total"
"1314","2230060231","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Trucks 1 thru 4 (LDDT) - Interstate: Urban Time 1","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Trucks 1 thru 4 (M6) (LDDT)","Interstate: Urban Time 1"
"1315","2230060232","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Trucks 1 thru 4 (LDDT) - Interstate: Urban Time 2","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Trucks 1 thru 4 (M6) (LDDT)","Interstate: Urban Time 2"
"1316","2230060233","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Trucks 1 thru 4 (LDDT) - Interstate: Urban Time 3","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Trucks 1 thru 4 (M6) (LDDT)","Interstate: Urban Time 3"
"1317","2230060234","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Trucks 1 thru 4 (LDDT) - Interstate: Urban Time 4","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Trucks 1 thru 4 (M6) (LDDT)","Interstate: Urban Time 4"
"1318","223006023B","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Trucks 1 thru 4 (LDDT) - Urban Interstate: Brake Wear","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Trucks 1 thru 4 (M6) (LDDT)","Urban Interstate: Brake Wear"
"1319","223006023T","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Trucks 1 thru 4 (LDDT) - Urban Interstate: Tire Wear","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Trucks 1 thru 4 (M6) (LDDT)","Urban Interstate: Tire Wear"
"1320","223006023X","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Trucks 1 thru 4 (LDDT) - Urban Interstate: Exhaust","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Trucks 1 thru 4 (M6) (LDDT)","Urban Interstate: Exhaust"
"1321","2230060250","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Trucks 1 thru 4 (LDDT) - Urban Other Freeways & Expressways: Total","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Trucks 1 thru 4 (M6) (LDDT)","Urban Other Freeways and Expressways: Total"
"1322","2230060251","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Trucks 1 thru 4 (LDDT) - Other Freeways & Expressways: Urban Time 1","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Trucks 1 thru 4 (M6) (LDDT)","Other Freeways and Expressways: Urban Time 1"
"1323","2230060252","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Trucks 1 thru 4 (LDDT) - Other Freeways & Expressways: Urban Time 2","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Trucks 1 thru 4 (M6) (LDDT)","Other Freeways and Expressways: Urban Time 2"
"1324","2230060253","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Trucks 1 thru 4 (LDDT) - Other Freeways & Expressways: Urban Time 3","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Trucks 1 thru 4 (M6) (LDDT)","Other Freeways and Expressways: Urban Time 3"
"1325","2230060254","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Trucks 1 thru 4 (LDDT) - Other Freeways & Expressways: Urban Time 4","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Trucks 1 thru 4 (M6) (LDDT)","Other Freeways and Expressways: Urban Time 4"
"1326","223006025B","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Trucks 1 thru 4 (LDDT) - Urban Other Freeways & Expressways: Brake Wear","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Trucks 1 thru 4 (M6) (LDDT)","Urban Other Freeways and Expressways: Brake Wear"
"1327","223006025T","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Trucks 1 thru 4 (LDDT) - Urban Other Freeways & Expressways: Tire Wear","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Trucks 1 thru 4 (M6) (LDDT)","Urban Other Freeways and Expressways: Tire Wear"
"1328","223006025X","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Trucks 1 thru 4 (LDDT) - Urban Other Freeways & Expressways: Exhaust","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Trucks 1 thru 4 (M6) (LDDT)","Urban Other Freeways and Expressways: Exhaust"
"1329","2230060270","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Trucks 1 thru 4 (LDDT) - Urban Other Principal Arterial: Total","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Trucks 1 thru 4 (M6) (LDDT)","Urban Other Principal Arterial: Total"
"1330","2230060271","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Trucks 1 thru 4 (LDDT) - Other Principal Arterial: Urban Time 1","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Trucks 1 thru 4 (M6) (LDDT)","Other Principal Arterial: Urban Time 1"
"1331","2230060272","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Trucks 1 thru 4 (LDDT) - Other Principal Arterial: Urban Time 2","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Trucks 1 thru 4 (M6) (LDDT)","Other Principal Arterial: Urban Time 2"
